lastName	yearOfBirth	yearOfDeath	fullName	job	location	yearPostingStart	yearPostingEnd	notes
KING	1964		KING, SIR JULIAN B., K.C.V.O., C.M.G.	Ambassador	Ireland	2009	2012	
KING	1964		KING, SIR JULIAN B., K.C.V.O., C.M.G.	Director-General	Northern Ireland Office	2012	2014	
KING	1964		KING, SIR JULIAN B., K.C.V.O., C.M.G.	Director-General, Economic and Consular, Foreign and Commonwealth Office		2014	2016	
KING	1964		KING, SIR JULIAN B., K.C.V.O., C.M.G.	Ambassador	France	2016	2016	
KING	1964		KING, SIR JULIAN B., K.C.V.O., C.M.G.	European Commissioner for Security Union		2016	2016	
KING	1880	1963	KING, SIR NORMAN, K.C.M.G.	Consul-General	Barcelona	1926	1938	
KING	1880	1963	KING, SIR NORMAN, K.C.M.G.	Consul-General	Marseilles	1938	1940	
KINNEAR	1923	2008	KINNEAR, IAN A.C. (TIM), C.M.G.	Chief Secretary/Deputy Governor	Bermuda	1971	1974	
KINNEAR	1923	2008	KINNEAR, IAN A.C. (TIM), C.M.G.	Senior Trade Commissioner	Hong Kong	1974	1977	
KINNEAR	1923	2008	KINNEAR, IAN A.C. (TIM), C.M.G.	Consul-General	San Francisco	1977	1982	
KINOSHITA	1961		KINOSHITA, SUSAN M., O.B.E.	Counsellor (Commercial) and Director, U.K. Trade and and Investment, Japan		2010	2015	
KINOSHITA	1961		KINOSHITA, SUSAN M., O.B.E.	Counsellor (Commercial) and Deputy Head of Mission	South Korea	2015	2015	
KIRCHNER	1920		KIRCHNER, PETER J., M.B.E.	Consul-General	Berlin	1978	1979	
KIRK	1907	1975	KIRK, GEOFFREY W., C.M.G.	Commercial Counsellor	Netherlands	1953	1960	
KIRK	1907	1975	KIRK, GEOFFREY W., C.M.G.	Ambassador	El Salvador	1960	1967	
KIRK	1832	1922	KIRK, SIR JOHN, G.C.M.G., K.C.B.	Agent and Consul-General	Zanzibar	1880	1887	
KIRK	1960		KIRK, MATTHEW J.L.	Ambassador	Finland	2002	2006	
KIRKBRIDE	1897	1978	KIRKBRIDE, SIR ALEC S., K.C.M.G., C.V.O., O.B.E., M.C.	Minister	Jordan	1946	1951	
KIRKBRIDE	1897	1978	KIRKBRIDE, SIR ALEC S., K.C.M.G., C.V.O., O.B.E., M.C.	Minister/Ambassador	Libya	1951	1954	
KIRKPATRICK	1897	1964	KIRKPATRICK, SIR IVONE A., G.C.B., G.C.M.G.	Head of the Central Department	Foreign Office	1939		
KIRKPATRICK	1897	1964	KIRKPATRICK, SIR IVONE A., G.C.B., G.C.M.G.	Minister	Germany	1944	1945	
KIRKPATRICK	1897	1964	KIRKPATRICK, SIR IVONE A., G.C.B., G.C.M.G.	Assistant Under-Secretary for Foreign Office (Information and Culture)		1945	1948	
KIRKPATRICK	1897	1964	KIRKPATRICK, SIR IVONE A., G.C.B., G.C.M.G.	Assistant Under-Secretary for Foreign Affairs (Western Europe)		1948	1948	
KIRKPATRICK	1897	1964	KIRKPATRICK, SIR IVONE A., G.C.B., G.C.M.G.	Deputy Under-Secretary for Foreign Affairs (Political)		1948	1949	
KIRKPATRICK	1897	1964	KIRKPATRICK, SIR IVONE A., G.C.B., G.C.M.G.	Permanent Under-Secretary for Foreign Affairs (German Section)		1949	1950	
KIRKPATRICK	1897	1964	KIRKPATRICK, SIR IVONE A., G.C.B., G.C.M.G.	High Commissioner	Federal Republic of Germany	1950	1953	
KIRKPATRICK	1897	1964	KIRKPATRICK, SIR IVONE A., G.C.B., G.C.M.G.	Permanent Under-Secretary for Foreign Affairs		1953	1957	
KISCH	1916	1992	KISCH, JOHN M., C.M.G.	Head of Production and Marketing B Department	Colonial Office	1956	1961	
KISCH	1916	1992	KISCH, JOHN M., C.M.G.	Head of Mediterranean Department	Colonial Office	1961	1964	
KISCH	1916	1992	KISCH, JOHN M., C.M.G.	Head of Malta Department	Commonwealth Relations Office	1964	1965	
KITCHENS			KITCHENS, SUSAN	Deputy High Commissioner	Tanzania	2009	2012	
KITCHENS			KITCHENS, SUSAN	Consul-General	Boston	2012	2016	
KITCHENS			KITCHENS, SUSAN	Head, Economic Growth and Business Department, Foreign and Commonwealth Office		2016	2016	
KITSON	1899	1980	KITSON, SIR GEORGE V., K.B.E.	Head of Far East Department	Foreign Office	1946	1947	
KITSON	1899	1980	KITSON, SIR GEORGE V., K.B.E.	Deputy High Commissioner	India	1947	1950	
KITSON	1899	1980	KITSON, SIR GEORGE V., K.B.E.	Counsellor, U.K. Commission, South-East Asia		1951	1952	
KITSON	1899	1980	KITSON, SIR GEORGE V., K.B.E.	Consul-General	Milan	1952	1958	
KITTMER	1967		KITTMER, JOHN	Ambassador	Greece	2013	2016	
KITTMER	1967		KITTMER, JOHN	Director, Overseas Territories, Foreign and Commonwealth Office		2016	2017	
KNATCHBULL-HUGESSEN	1886	1971	KNATCHBULL-HUGESSEN, SIR HUGHE M., K.C.M.G.	Counsellor, Embassy	Belgium	1926	1929	
KNATCHBULL-HUGESSEN	1886	1971	KNATCHBULL-HUGESSEN, SIR HUGHE M., K.C.M.G.	Minister to Latvia	Estonia and Lithuania	1930	1934	
KNATCHBULL-HUGESSEN	1886	1971	KNATCHBULL-HUGESSEN, SIR HUGHE M., K.C.M.G.	Minister	Persia	1934	1936	
KNATCHBULL-HUGESSEN	1886	1971	KNATCHBULL-HUGESSEN, SIR HUGHE M., K.C.M.G.	Ambassador	China	1936	1938	
KNATCHBULL-HUGESSEN	1886	1971	KNATCHBULL-HUGESSEN, SIR HUGHE M., K.C.M.G.	Ambassador	Turkey	1939	1944	
KNATCHBULL-HUGESSEN	1886	1971	KNATCHBULL-HUGESSEN, SIR HUGHE M., K.C.M.G.	Ambassador	Belgium	1944	1947	
KNIGHT	1889	1955	KNIGHT, WILLIAM L.C., C.M.G.	Consul-General	Tunis	1937	1940	
KNIGHT	1889	1955	KNIGHT, WILLIAM L.C., C.M.G.	Consul-General	Basra	1942	1946	
KNIGHT	1889	1955	KNIGHT, WILLIAM L.C., C.M.G.	Consul-General	Salonica	1946	1949	
KNIGHT-SANDS			KNIGHT-SANDS, CATHERINE (KATE)	Ambassador	Montenegro	2009	2013	
KNIGHT SMITH	1938		KNIGHT SMITH, IAN	Counsellor and Deputy Head of Mission	Switzerland	1993	1997	
KNOTT	1966		KNOTT, G. JONATHAN	Councellor (Commercial) and Deputy Head of Mission	South Korea	2008	2012	
KNOTT	1966		KNOTT, G. JONATHAN	Ambassador	Hungary	2012	2016	
KNOTT	1966		KNOTT, G. JONATHAN	Ambassador	Poland	2016	2016	
KNOX	1884	1958	KNOX, SIR GEOFFREY G., K.C.M.G.	Counsellor, Embassy	Turkey	1926		
KNOX	1884	1958	KNOX, SIR GEOFFREY G., K.C.M.G.	Counsellor, Embassy	Spain	1931	1932	
KNOX	1884	1958	KNOX, SIR GEOFFREY G., K.C.M.G.	Minister	Hungary	1935	1939	
KNOX	1884	1958	KNOX, SIR GEOFFREY G., K.C.M.G.	Ambassador	Brazil	1939	1941	
KNOX	1824	1887	KNOX, SIR THOMAS G., K.C.M.G.	Agent and Consul-General	Siam	1875	1879	
KOENIG			KOENIG, FRANCIS P.	Consul-General	Dusseldorf	1907	1914	
KOHAN	1883	1967	KOHAN, ROBERT M.	Consul-General	New Orleans	1934	1937	
KOHAN	1883	1967	KOHAN, ROBERT M.	Consul-General	Buenos Aires	1937	1942	
KOPPEL	1876	1932	KOPPEL, PERCY A., C.M.G., C.B.E.	Head of the News Department	Foreign Office	1921	1925	
KOPPEL	1876	1932	KOPPEL, PERCY A., C.M.G., C.B.E.	Head of the Dominions Information Department	Foreign Office	1926	1932	
KRAUS	1966		KRAUS, JOHN A.	Counsellor and Deputy Head of Mission	Portugal	2007	2010	
KUENSSBERG O’SULLIVAN	1973		KUENSSBERG O’SULLIVAN, JOANNA K.	Counsellor and Deputy Head of Mission	Portugal	2010	2014	
KUENSSBERG O’SULLIVAN	1973		KUENSSBERG O’SULLIVAN, JOANNA K.	High Commissioner	Mozambique	2014	2014	
KYDD	1947		KYDD, IAN D.	Counsellor (Management), Embassy	Russia	1995	1998	
KYDD	1947		KYDD, IAN D.	Consul-General	Vancouver	1998	2002	
KYDD	1947		KYDD, IAN D.	Counsellor (Management), High Commission, India		2003	2006	
KYLES	1956		KYLES, RAYMOND W.	Deputy Permanent Representative	O.E.C.D.	1998	2000	
KYLES	1956		KYLES, RAYMOND W.	Deputy High Commissioner	Kenya	2003	2007	
KYLES	1956		KYLES, RAYMOND W.	Deputy High Commissioner	Pakistan	2008	2009	
KYLES	1956		KYLES, RAYMOND W.	Deputy High Commissioner	Malaysia	2010	2014	
KYLES	1956		KYLES, RAYMOND W.	Deputy High Commissioner	Nigeria	2014	2014	
LABOUCHERE	1905	1999	LABOUCHERE, SIR GEORGE P, G.B.E., K.C.M.G.	Counsellor, Embassy	China	1946	1948	
LABOUCHERE	1905	1999	LABOUCHERE, SIR GEORGE P, G.B.E., K.C.M.G.	Counsellor, Embassy	Argentina	1948	1950	
LABOUCHERE	1905	1999	LABOUCHERE, SIR GEORGE P, G.B.E., K.C.M.G.	Counsellor	Austria	1950	1951	
LABOUCHERE	1905	1999	LABOUCHERE, SIR GEORGE P, G.B.E., K.C.M.G.	Minister	Austria	1951	1953	
LABOUCHERE	1905	1999	LABOUCHERE, SIR GEORGE P, G.B.E., K.C.M.G.	Minister	Hungary	1953	1955	
LABOUCHERE	1905	1999	LABOUCHERE, SIR GEORGE P, G.B.E., K.C.M.G.	Ambassador	Belgium	1955	1960	
LABOUCHERE	1905	1999	LABOUCHERE, SIR GEORGE P, G.B.E., K.C.M.G.	Ambassador	Spain	1960	1965	
LAING			LAING, CATRIONA W.C., C.B.	Ambassador	Zimbabwe	2014	2014	
LAING	1948		LAING, J. STUART	Counsellor and Deputy Head of Mission	Czechoslovakia	1989	1992	
LAING	1948		LAING, J. STUART	Counsellor and Deputy Head of Mission	Saudi Arabia	1992	1995	
LAING	1948		LAING, J. STUART	Head of Joint Assistance (Central Europe) Department		1995	1998	
LAING	1948		LAING, J. STUART	High Commissioner	Brunei	1998	2002	
LAING	1948		LAING, J. STUART	Ambassador	Oman	2002	2005	
LAING	1948		LAING, J. STUART	Ambassador	Kuwait	2005	2008	
LAING	1914	2003	LAING, W.J. SCOTT	Commercial Counsellor	Belgium	1955	1957	
LAIRD	1915	1992	LAIRD, EDGAR O. (MICHAEL), C.M.G., M.B.E.	High Commissioner	Brunei	1963	1965	
LAIRD	1915	1992	LAIRD, EDGAR O. (MICHAEL), C.M.G., M.B.E.	Deputy High Commissioner	Nigeria	1965	1969	
LAIRD	1915	1992	LAIRD, EDGAR O. (MICHAEL), C.M.G., M.B.E.	Head of Hong Kong and Indian Ocean Department	Foreign and Commonwealth Office	1970	1972	
LAIRD	1915	1992	LAIRD, EDGAR O. (MICHAEL), C.M.G., M.B.E.	British Representative	West Indian Associated States	1972	1975	
LAITHWAITE	1894	1986	LAITHWAITE, SIR J. GILBERT, G.C.M.G., K.C.B., K.C.I.E., C.S.I.	Assistant Under-Secretary for India		1943	1943	
LAITHWAITE	1894	1986	LAITHWAITE, SIR J. GILBERT, G.C.M.G., K.C.B., K.C.I.E., C.S.I.	Deputy Under-Secretary for Burma		1945	1947	
LAITHWAITE	1894	1986	LAITHWAITE, SIR J. GILBERT, G.C.M.G., K.C.B., K.C.I.E., C.S.I.	Deputy Under-Secretary for India		1947	1947	
LAITHWAITE	1894	1986	LAITHWAITE, SIR J. GILBERT, G.C.M.G., K.C.B., K.C.I.E., C.S.I.	Deputy Under-Secretary for Commonwealth Relations		1948	1949	
LAITHWAITE	1894	1986	LAITHWAITE, SIR J. GILBERT, G.C.M.G., K.C.B., K.C.I.E., C.S.I.	Ambassador	Ireland	1949	1951	
LAITHWAITE	1894	1986	LAITHWAITE, SIR J. GILBERT, G.C.M.G., K.C.B., K.C.I.E., C.S.I.	High Commissioner	Pakistan	1951	1954	
LAITHWAITE	1894	1986	LAITHWAITE, SIR J. GILBERT, G.C.M.G., K.C.B., K.C.I.E., C.S.I.	Permanent Under-Secretary for Commonwealth Relations		1955	1959	
LAMARQUE	1913	1979	LAMARQUE, WALTER G., M.B.E.	Deputy High Commissioner	Nigeria	1960	1963	
LAMARQUE	1913	1979	LAMARQUE, WALTER G., M.B.E.	Head of Africa Economic Department	Commonwealth Relations Office	1963	1963	
LAMARQUE	1913	1979	LAMARQUE, WALTER G., M.B.E.	Head of East Africa Economic Department	Commonwealth Relations Office	1963	1964	
LAMB	1921		LAMB, SIR ALBERT T. (ARCHIE), K.B.E., C.M.G.	Political Agent	Abu Dhabi	1965	1968	
LAMB	1921		LAMB, SIR ALBERT T. (ARCHIE), K.B.E., C.M.G.	Inspector		1968	1970	
LAMB	1921		LAMB, SIR ALBERT T. (ARCHIE), K.B.E., C.M.G.	Home/Senior Inspector		1970	1973	
LAMB	1921		LAMB, SIR ALBERT T. (ARCHIE), K.B.E., C.M.G.	Assistant Under-Secretary for Foreign and Commonwealth Affairs and Chief Inspector		1973	1974	
LAMB	1921		LAMB, SIR ALBERT T. (ARCHIE), K.B.E., C.M.G.	Ambassador	Kuwait	1974	1977	
LAMB	1921		LAMB, SIR ALBERT T. (ARCHIE), K.B.E., C.M.G.	Ambassador	Norway	1977	1981	
LAMB	1782	1853	LAMB, Rt. Hon. SIR FREDERICK J., G.C.B. (later 1st LORD BEAUVALE and 3rd VISCOUNT MELBOURNE)	Secretary of Legation	Two Sicilies	1811	1813	
LAMB	1782	1853	LAMB, Rt. Hon. SIR FREDERICK J., G.C.B. (later 1st LORD BEAUVALE and 3rd VISCOUNT MELBOURNE)	Secretary of Embassy	Austria	1813	1815	
LAMB	1782	1853	LAMB, Rt. Hon. SIR FREDERICK J., G.C.B. (later 1st LORD BEAUVALE and 3rd VISCOUNT MELBOURNE)	Minister	Bavaria	1815	1820	
LAMB	1782	1853	LAMB, Rt. Hon. SIR FREDERICK J., G.C.B. (later 1st LORD BEAUVALE and 3rd VISCOUNT MELBOURNE)	Minister	German Confederation	1820	1824	
LAMB	1782	1853	LAMB, Rt. Hon. SIR FREDERICK J., G.C.B. (later 1st LORD BEAUVALE and 3rd VISCOUNT MELBOURNE)	Minister	Spain	1825	1828	
LAMB	1782	1853	LAMB, Rt. Hon. SIR FREDERICK J., G.C.B. (later 1st LORD BEAUVALE and 3rd VISCOUNT MELBOURNE)	Ambassador	Portugal	1828	1828	
LAMB	1782	1853	LAMB, Rt. Hon. SIR FREDERICK J., G.C.B. (later 1st LORD BEAUVALE and 3rd VISCOUNT MELBOURNE)	Ambassador	Austria	1831	1841	
LAMB	1857	1948	LAMB, SIR HARRY HARLING, G.B.E., K.C.M.G.	Consul-General	Salonica	1907	1913	
LAMB	1900	1992	LAMB, SIR LIONEL H., K.C.M.G.	Charge d’Affaires	China	1951	1953	
LAMB	1900	1992	LAMB, SIR LIONEL H., K.C.M.G.	Minister	Switzerland	1953	1955	
LAMB	1948		LAMB, ROBIN D.	Counsellor and Deputy Head of Mission	Kuwait	2001	2003	
LAMB	1948		LAMB, ROBIN D.	Ambassador	Bahrain	2003	2006	
LAMBERT	1911	2007	LAMBERT, SIR ANTHONY E., K.C.M.G.	Counsellor, Embassy	Sweden	1949	1952	
LAMBERT	1911	2007	LAMBERT, SIR ANTHONY E., K.C.M.G.	Counsellor, Embassy	Greece	1952	1958	
LAMBERT	1911	2007	LAMBERT, SIR ANTHONY E., K.C.M.G.	Minister	Bulgaria	1958	1960	
LAMBERT	1911	2007	LAMBERT, SIR ANTHONY E., K.C.M.G.	Ambassador	Tunisia	1960	1963	
LAMBERT	1911	2007	LAMBERT, SIR ANTHONY E., K.C.M.G.	Ambassador	Finland	1963	1966	
LAMBERT	1911	2007	LAMBERT, SIR ANTHONY E., K.C.M.G.	Ambassador	Portugal	1966	1970	
LAMBERT	1901	1994	LAMBERT, SIR EDWARD T., K.B.E., C.V.O.	Consul-General	Geneva	1949	1953	
LAMBERT	1901	1994	LAMBERT, SIR EDWARD T., K.B.E., C.V.O.	Consul-General	Paris	1953	1959	
LAMBERT	1921	2015	LAMBERT, SIR JOHN H., K.C.V.O., C.M.G.	Counsellor and Head of Chancery, Embassy	Sweden	1964	1967	
LAMBERT	1921	2015	LAMBERT, SIR JOHN H., K.C.V.O., C.M.G.	Head of United Nations (Political) Department	Foreign and Commonwealth Office	1967	1970	
LAMBERT	1921	2015	LAMBERT, SIR JOHN H., K.C.V.O., C.M.G.	Commercial Counsellor	Austria	1971	1974	
LAMBERT	1921	2015	LAMBERT, SIR JOHN H., K.C.V.O., C.M.G.	Minister and Deputy Commandant, British Sector, Berlin		1974	1977	
LAMBERT	1921	2015	LAMBERT, SIR JOHN H., K.C.V.O., C.M.G.	Ambassador	Tunisia	1977	1981	
LAMING	1887	1959	LAMING, RICHARD V., C.B.E.	Commercial Counsellor	Netherlands	1943	1948	
LAMONT	1947		LAMONT, DONALD A.	Political Adviser and Head of Chancery, British Military Government, Berlin		1888	1991	
LAMONT	1947		LAMONT, DONALD A.	Ambassador	Uruguay	1991	1994	
LAMONT	1947		LAMONT, DONALD A.	Head of Republic of Ireland Department	Foreign and Commonwealth Office	1994	1997	
LAMONT	1947		LAMONT, DONALD A.	Governor	the Falkland Islands	1999	2002	
LAMONT	1947		LAMONT, DONALD A.	Ambassador	Venezuela	2003	2006	
LANDALE	1911	1984	LANDALE, RUSSELL T.	Consul-General	Amsterdam	1969	1971	
LANDSMAN	1963		LANDSMAN, DAVID M., O.B.E.	Ambassador	Albania	2001	2003	
LANDSMAN	1963		LANDSMAN, DAVID M., O.B.E.	Head of Counter-Proliferation Department	Foreign and Commonwealth Office	2003	2006	
LANDSMAN	1963		LANDSMAN, DAVID M., O.B.E.	Ambassador	Greece	2009	2013	
LANE	1929		LANE, DAVID N., C.M.G.	Counsellor	U.K. Delegation to the United Nations Organization	1971	1972	
LANE	1929		LANE, DAVID N., C.M.G.	Head of Information Administration Department	Foreign and Commonwealth Office	1972	1974	
LANE	1929		LANE, DAVID N., C.M.G.	Counsellor, Embassy	Turkey	1975	1978	
LANE	1929		LANE, DAVID N., C.M.G.	High Commissioner	Trinidad and Tobago	1980	1985	
LANE	1929		LANE, DAVID N., C.M.G.	Ambassador	Holy See	1985	1988	
LANGLEY	1855	1918	LANGLEY, SIR WALTER L.F.G., K.C.M.G., C.B.	Senior Clerk, Far East Department, Foreign Office		1902	1907	
LANGLEY	1855	1918	LANGLEY, SIR WALTER L.F.G., K.C.M.G., C.B.	Assistant Under-Secretary for Foreign Affairs		1907	1918	
LANGRIDGE	1932	2009	LANGRIDGE, RICHARD J., C.V.O.	Inspector		1976	1979	
LANGRIDGE	1932	2009	LANGRIDGE, RICHARD J., C.V.O.	Ambassador	Madagascar	1980	1984	
LANGRIDGE	1932	2009	LANGRIDGE, RICHARD J., C.V.O.	Deputy High Commissioner	Sir Lanka	1985	1989	
LANGRIDGE	1932	2009	LANGRIDGE, RICHARD J., C.V.O.	Consul-General	Bordeaux	1990	1992	
LANKFORD	1925		LANKFORD, GRAHAM	Deputy High Commissioner	Guyana	1980	1983	
LAPSLEY	1970		LAPSLEY, ANGUS C.W.	Counsellor (Political)	U.K. Permanent Representation to European Union	2006	2010	
LAPSLEY	1970		LAPSLEY, ANGUS C.W.	Director, Americas, Foreign and Commonwealth Office		2010	2012	
LAPSLEY	1970		LAPSLEY, ANGUS C.W.	Director, European and Global Issues, Cabinet Office		2012	2015	
LAPSLEY	1970		LAPSLEY, ANGUS C.W.	Permanent Representative, Political and Security Committee, European Union		2015	2017	
LAPSLEY	1970		LAPSLEY, ANGUS C.W.	Director, Defence and International Security, Foreign and Commonwealth Office		2017	2017	
LARCOM	1847	1924	LARCOM, ARTHUR, C.B.	Senior Clerk, American Department, Foreign Office		1899	1910	
LARKINS	1891	1953	LARKINS, LAURENCE B.S., C.M.G., O.B.E.	CommercialCounsellor			1948	
LARKINS	1891	1953	LARKINS, LAURENCE B.S., C.M.G., O.B.E.	Commercial Counsellor	Netherlands	1948	1951	
LARMOUR	1916	1999	LARMOUR, SIR EDWARD N. (NICK), K.C.M.G.	Head of Malaya Department	Foreign and Commonwealth Office	1958	1959	
LARMOUR	1916	1999	LARMOUR, SIR EDWARD N. (NICK), K.C.M.G.	Head of Establishment/Personnel Department	Commonwealth Relations Office	1959	1961	
LARMOUR	1916	1999	LARMOUR, SIR EDWARD N. (NICK), K.C.M.G.	Counsellor	Australia	1961	1964	
LARMOUR	1916	1999	LARMOUR, SIR EDWARD N. (NICK), K.C.M.G.	Deputy High Commissioner	Nigeria	1964	1967	
LARMOUR	1916	1999	LARMOUR, SIR EDWARD N. (NICK), K.C.M.G.	Assistant Under-Secretary for Foreign and Commonwealth Affairs and Deputy Chief of Administration		1968	1970	
LARMOUR	1916	1999	LARMOUR, SIR EDWARD N. (NICK), K.C.M.G.	High Commissioner	Jamaica	1970	1973	
LARMOUR	1916	1999	LARMOUR, SIR EDWARD N. (NICK), K.C.M.G.	Assistant Under-Secretary for Foreign and Commonwealth Affairs (Dependent Territories)		1973	1975	
LARMOUR	1916	1999	LARMOUR, SIR EDWARD N. (NICK), K.C.M.G.	Deputy Under-Secretary for Foreign and Commonwealth Affairs (Dependent Territories)		1975	1976	
LASCELLES	1902	1967	LASCELLES, SIR DANIEL W., K.C.M.G.	Counsellor	Syria	1943	1944	
LASCELLES	1902	1967	LASCELLES, SIR DANIEL W., K.C.M.G.	Counsellor, Embassy	Iran	1944	1945	
LASCELLES	1902	1967	LASCELLES, SIR DANIEL W., K.C.M.G.	Minister	Greece	1945	1947	
LASCELLES	1902	1967	LASCELLES, SIR DANIEL W., K.C.M.G.	Head of the Egyptian Department	Foreign Office	1947	1948	
LASCELLES	1902	1967	LASCELLES, SIR DANIEL W., K.C.M.G.	Minister/Ambassador	Ethiopia	1948	1951	
LASCELLES	1902	1967	LASCELLES, SIR DANIEL W., K.C.M.G.	Ambassador	Afghanistan	1953	1957	
LASCELLES	1902	1967	LASCELLES, SIR DANIEL W., K.C.M.G.	Ambassador	Japan	1957	1959	
LASCELLES	1841	1920	LASCELLES, Rt. Hon. SIR FRANK C., G.C.B., G.C.M.G., G.C.V.O.	Agent and Consul-General	Bulgaria	1879	1887	
LASCELLES	1841	1920	LASCELLES, Rt. Hon. SIR FRANK C., G.C.B., G.C.M.G., G.C.V.O.	Minister	Romania	1887	1891	
LASCELLES	1841	1920	LASCELLES, Rt. Hon. SIR FRANK C., G.C.B., G.C.M.G., G.C.V.O.	Minister	Persia	1891	1894	
LASCELLES	1841	1920	LASCELLES, Rt. Hon. SIR FRANK C., G.C.B., G.C.M.G., G.C.V.O.	Ambassador	Russia	1894	1895	
LASCELLES	1841	1920	LASCELLES, Rt. Hon. SIR FRANK C., G.C.B., G.C.M.G., G.C.V.O.	Ambassador	Germany	1895	1908	
LASKEY	1916	1987	LASKEY, SIR DENIS S., K.C.M.G., C.V.O.	Principal Private Secretary	Foreign Secretary	1956	1959	
LASKEY	1916	1987	LASKEY, SIR DENIS S., K.C.M.G., C.V.O.	Minister	Italy	1960	1963	
LASKEY	1916	1987	LASKEY, SIR DENIS S., K.C.M.G., C.V.O.	Assistant Under-Secretary (Foreign Affairs)	Cabinet Office	1964	1967	
LASKEY	1916	1987	LASKEY, SIR DENIS S., K.C.M.G., C.V.O.	Minister	Federal Republic of Germany	1967	1968	
LASKEY	1916	1987	LASKEY, SIR DENIS S., K.C.M.G., C.V.O.	Ambassador	Romania	1969	1971	
LASKEY	1916	1987	LASKEY, SIR DENIS S., K.C.M.G., C.V.O.	Ambassador	Austria	1972	1975	
LATTA	1971		LATTA, NICHOLAS K.	Counsellor and Deputy Head of Mission	Libya	2010	2011	
LAURENCE	1923	2007	LAURENCE, SIR PETER H., K.C.M.G., M.C.	Head of Personnel (Training and General), Department, Foreign and Commonwealth Office		1966	1967	
LAURENCE	1923	2007	LAURENCE, SIR PETER H., K.C.M.G., M.C.	Political Adviser and Head of Chancery, British Sector, Berlin		1967	1969	
LAURENCE	1923	2007	LAURENCE, SIR PETER H., K.C.M.G., M.C.	Commercial Counsellor	France	1970	1974	
LAURENCE	1923	2007	LAURENCE, SIR PETER H., K.C.M.G., M.C.	Assistant Under-Secretary for Foreign and Commonwealth Affairs and Chief Inspector		1974	1978	
LAURENCE	1923	2007	LAURENCE, SIR PETER H., K.C.M.G., M.C.	Ambassador	Turkey	1980	1983	
LAVER	1932	2006	LAVER, PATRICK M.	Economic Counsellor	South Africa	1973	1974	
LAVER	1932	2006	LAVER, PATRICK M.	Head of Rhodesia Department	Foreign and Commonwealth Office	1975	1978	
LAVER	1932	2006	LAVER, PATRICK M.	Counsellor and Head of Chancery, Embassy	France	1979	1980	
LAVER	1932	2006	LAVER, PATRICK M.	Director of Research				
LAVER	1932	2006	LAVER, PATRICK M.	Director of Research			1983	
LAVER	1909	1988	LAVER, WILLIAM S., C.B.E.	Politicial Agent	Bahrain	1951	1952	
LAVER	1909	1988	LAVER, WILLIAM S., C.B.E.	Economic Counsellor	Yugoslavia	1954	1958	
LAVER	1909	1988	LAVER, WILLIAM S., C.B.E.	Commercial Counsellor	Norway	1958	1962	
LAVER	1909	1988	LAVER, WILLIAM S., C.B.E.	 Ambassador to the Central African Republic, Gabon and Chad 1962-1966, and to the Republic of the Congo		1962	1965	
LAVERS	1947		LAVERS, RICHARD D.	Counsellor and Deputy Head of Mission	Chile	1990	1993	
LAVERS	1947		LAVERS, RICHARD D.	Ambassador	Ecuador	1993	1997	
LAVERS	1947		LAVERS, RICHARD D.	Head of Permanent Under-Secretary’s Department	Foreign and Commonwealth Office	1997	1999	
LAVERS	1947		LAVERS, RICHARD D.	Head of Research Analysts	Foreign and Commonwealth Office	1999	2001	
LAVERS	1947		LAVERS, RICHARD D.	Ambassador to Guatemala, 2001-2006, to El Salvador, 2003-2006, and to Honduras		2004	2006	
LAW	1856	1943	LAW, SIR W. ALGERNON, K.C.M.G., C.B.	Senior Clerk, Commercial and Sanitary Department, Foreign Office		1902	1912	
LAW	1856	1943	LAW, SIR W. ALGERNON, K.C.M.G., C.B.	Controller of Commercial and Consular Affairs	Foreign Office	1912	1914	
LAW	1856	1943	LAW, SIR W. ALGERNON, K.C.M.G., C.B.	Assistant Under-Secretary for Foreign Affairs		1914	1916	
LAWFORD	1911	1991	LAWFORD, VALENTINE G., M.V.O.	Counsellor, U.K. Delegation, United Nations Organization		1946	1949	
LAWFORD	1911	1991	LAWFORD, VALENTINE G., M.V.O.	Counsellor, Embassy	Iran	1949	1950	
LAWRENCE	1858	1920	LAWRENCE, CHRISTIAN W.	Secretary of Legation	Sweden	1879	1883	
LAWRENCE	1858	1920	LAWRENCE, CHRISTIAN W.	Minister Resident	Ecuador	1883	1890	
LAWRENCE			LAWRENCE, CLAIRE	Ambassador	Lithuania	2015	2015	
LAXTON	1961		LAXTON, ROWAN J.	Counsellor and Deputy Head of Mission	Afghanistan	2002	2003	
LAXTON	1961		LAXTON, ROWAN J.	High Commissioner	Cameroon	2017	2017	
LAYARD	1817	1894	LAYARD, Rt. Hon. Sir A. HENRY, G.C.B.	Minister	Spain	1869	1877	
LAYARD	1817	1894	LAYARD, Rt. Hon. Sir A. HENRY, G.C.B.	Ambassador	Turkey	1877	1880	
LAYARD	1859	1941	LAYARD, RAYMOND DE B. M., C.M.G.	Consul-General	Kobe	1909	1913	
LAYDEN	1946		LAYDEN, ANTHONY M., C.M.G.	Counsellor and Head of Chancery, Embassy	Oman	1987	1991	
LAYDEN	1946		LAYDEN, ANTHONY M., C.M.G.	Ecnomic and Commercial Counsellor, Denmark, 1991-1995, and Deputy Head of Mission		1994	1995	
LAYDEN	1946		LAYDEN, ANTHONY M., C.M.G.	Head of Western Europe Department	Foreign and Commonwealth Office	1995	1998	
